uniqueId,date,index_name,company,type,rating,price,fluct_rate
134289264135040,2022-06-20,400,SNP,LargeCap,4,116,11.22
134289264135088,2022-07-12,NDX,NASDAQ,non-LargeCap,1,222,12.01
134289264135136,2022-06-15,400,SNP,LargeCap,3,109,9.61
134289264135184,2022-08-21,500,SNP,LargeCap,4,183,13.19
134289264135232,2022-02-05,D30,DJ,non-LargeCap,4,212,19.76
134289264135280,,500,SNP,LargeCap,,206,13.22
134289264135328,2022-05-16,400,SNP,LargeCap,4,101,12.62
134289264135376,2022-04-05,NDX,NASDAQ,non-LargeCap,4,103,17.16
134289264135424,2022-05-23,SOX,NASDAQ,non-LargeCap,4,158,10.89
134289264135472,2022-03-12,DSI,DJ,non-LargeCap,1,151,
134289264135520,,IA,DJ,non-LargeCap,4,169,20.84
134289264135568,2022-06-28,SOX,NASDAQ,non-LargeCap,5,183,11.53
134289264135616,2022-02-26,SOX,NASDAQ,non-LargeCap,,244,12.49
134289264135664,2022-05-12,DSI,DJ,non-LargeCap,3,167,20.24
134289264135712,2022-11-13,SOX,NASDAQ,non-LargeCap,,247,23.84
134289264135760,2022-04-09,DSI,DJ,non-LargeCap,,135,15.42
134289264135808,2022-08-01,DSI,DJ,non-LargeCap,5,198,7.57
134289264135856,2022-08-24,D30,DJ,non-LargeCap,1,214,17.89
134289264135904,,IA,DJ,non-LargeCap,4,119,15.59
134289264135952,2022-11-10,IA,DJ,non-LargeCap,2,137,12.53
134289264136000,2022-08-03,D30,DJ,non-LargeCap,1,128,12.96
134289264136048,2022-06-29,IA,DJ,non-LargeCap,4,220,13.76
134289264136096,2022-07-28,IA,DJ,non-LargeCap,4,156,16.68
134289264136144,2022-07-12,NQGI,NASDAQ,non-LargeCap,2,123,17.5
134289264136192,2022-06-04,IA,DJ,non-LargeCap,2,211,19.2
134289264136240,2022-09-22,DSI,DJ,non-LargeCap,4,119,10.04
134289264136288,2022-09-07,DSI,DJ,non-LargeCap,2,200,5.42
134289264136336,2022-06-05,DSI,DJ,non-LargeCap,2,141,8.67
134289264136384,2022-07-19,300,SNP,LargeCap,3,116,20.92
134289264136432,2022-10-05,500,SNP,LargeCap,4,182,8.7
134289264136480,2022-09-08,NDX,NASDAQ,non-LargeCap,4,121,8.21
134289264136528,2022-02-20,500,SNP,LargeCap,1,208,
134289264136576,2022-06-07,NDX,NASDAQ,non-LargeCap,3,170,12.76
134289264136624,2022-09-01,D30,DJ,non-LargeCap,3,106,10.95
134289264136672,2022-07-28,D30,DJ,non-LargeCap,4,186,13.0
134289264136720,2022-08-30,NDX,NASDAQ,non-LargeCap,4,149,23.47
134289264136768,2022-05-20,300,SNP,LargeCap,4,150,17.34
134289264136816,2022-05-15,IA,DJ,non-LargeCap,4,140,9.36
134289264136864,2022-03-23,D30,DJ,non-LargeCap,4,103,12.83
134289264136912,2022-09-21,500,SNP,LargeCap,3,129,6.64
134289264136960,2022-07-20,NDX,NASDAQ,non-LargeCap,2,109,11.96
134289264137008,2022-06-19,400,SNP,LargeCap,4,118,8.2
134289264137056,2022-05-12,D30,DJ,non-LargeCap,4,198,9.0
134289264137104,2022-09-17,DSI,DJ,non-LargeCap,3,111,19.41
134289264137152,2022-02-10,NDX,NASDAQ,non-LargeCap,5,,12.56
134289264137200,2022-11-16,500,SNP,LargeCap,2,135,15.98
134289264137248,2022-10-18,500,SNP,LargeCap,5,158,11.21
134289264137296,2022-06-29,IA,DJ,non-LargeCap,3,245,8.69
134289264137344,2022-08-01,500,SNP,LargeCap,2,191,13.34
134289264137392,2022-09-08,NQGI,NASDAQ,non-LargeCap,2,124,14.36
134289264137440,2022-09-18,DSI,DJ,non-LargeCap,1,172,24.98
134289264137488,2022-06-24,SOX,NASDAQ,non-LargeCap,4,146,8.2
134289264137536,2022-02-06,400,SNP,LargeCap,3,101,23.4
134289264137584,2022-10-29,NQGI,NASDAQ,non-LargeCap,4,151,
134289264137632,2022-01-21,IA,DJ,non-LargeCap,4,197,14.61
134289264137680,2022-07-10,D30,DJ,non-LargeCap,2,115,18.67
134289264137728,2022-04-25,NDX,NASDAQ,non-LargeCap,,145,
134289264137776,2022-08-01,400,SNP,LargeCap,1,175,12.36
134289264137824,2022-05-27,400,SNP,LargeCap,5,205,15.47
134289264137872,2022-11-30,D30,DJ,non-LargeCap,4,170,10.85
134289264137920,2022-04-03,300,SNP,LargeCap,1,105,15.17
134289264137968,2022-07-15,400,SNP,LargeCap,3,214,7.06
134289264138016,2022-07-06,SOX,NASDAQ,non-LargeCap,3,,
134289264138064,2022-03-02,NDX,NASDAQ,non-LargeCap,2,163,16.04
134289264138112,2022-05-12,IA,DJ,non-LargeCap,1,108,17.63
134289264138160,2022-01-21,DSI,DJ,non-LargeCap,4,114,14.91
134289264138208,2022-11-11,SOX,NASDAQ,non-LargeCap,3,116,16.36
134289264138256,2022-04-04,500,SNP,LargeCap,3,109,16.61
134289264138304,2022-10-06,500,SNP,LargeCap,2,175,12.6
134289264138352,2022-04-11,NDX,NASDAQ,non-LargeCap,4,216,20.44
134289264138400,2022-11-25,SOX,NASDAQ,non-LargeCap,2,116,21.59
134289264138448,2022-06-01,300,SNP,LargeCap,2,184,14.49
134289264138496,2022-10-17,300,SNP,LargeCap,4,186,7.36
134289264138544,2022-08-21,500,SNP,LargeCap,3,147,23.21
134289264138592,2022-01-21,SOX,NASDAQ,non-LargeCap,4,144,10.77
134289264138640,2022-07-20,500,SNP,LargeCap,1,102,9.17
134289264138688,2022-08-08,300,SNP,LargeCap,3,142,20.14
134289264138736,2022-06-05,IA,DJ,non-LargeCap,4,178,14.28
134289264138784,2022-12-27,SOX,NASDAQ,non-LargeCap,4,175,11.13
134289264138832,2022-06-01,NDX,NASDAQ,non-LargeCap,2,194,23.59
134289264138880,2022-10-01,400,SNP,LargeCap,5,185,14.07
134289264138928,2022-12-25,DSI,DJ,non-LargeCap,1,162,18.23
134289264138976,,DSI,DJ,non-LargeCap,2,164,8.97
134289264139024,2022-07-18,500,SNP,LargeCap,3,115,6.57
134289264139072,2022-04-24,400,SNP,LargeCap,3,186,12.55
134289264139120,2022-04-24,SOX,NASDAQ,non-LargeCap,3,172,16.02
134289264139168,2022-06-27,IA,DJ,non-LargeCap,3,172,21.92
134289264139216,2022-06-11,400,SNP,LargeCap,4,161,12.04
134289264139264,2022-01-24,D30,DJ,non-LargeCap,5,101,18.87
134289264139312,2022-05-23,D30,DJ,non-LargeCap,2,155,
134289264139360,,D30,DJ,non-LargeCap,3,149,5.5
134289264139408,2022-09-02,D30,DJ,non-LargeCap,5,162,9.21
134289264139456,2022-07-28,D30,DJ,non-LargeCap,2,,13.31
134289264139504,2022-05-25,D30,DJ,non-LargeCap,5,136,18.84
134289264139552,2022-09-18,IA,DJ,non-LargeCap,4,133,17.52
134289264139600,2022-10-14,NDX,NASDAQ,non-LargeCap,1,115,7.65
134289264139648,2022-07-16,400,SNP,LargeCap,3,149,18.02
134289264139696,2022-11-03,300,SNP,LargeCap,3,217,10.37
134289264139744,2022-12-16,SOX,NASDAQ,non-LargeCap,3,,20.06
134289264139792,2022-02-01,500,SNP,LargeCap,4,198,24.5
134289264139840,,SOX,NASDAQ,non-LargeCap,,159,8.67
134289264139888,2022-02-16,DSI,DJ,non-LargeCap,2,235,6.33
134289264139936,2022-03-20,500,SNP,LargeCap,3,175,14.41
134289264139984,2022-03-22,NDX,NASDAQ,non-LargeCap,4,183,12.07
134289264140032,2022-07-04,SOX,NASDAQ,non-LargeCap,1,244,15.27
134289264140080,,NDX,NASDAQ,non-LargeCap,3,130,8.35
134289264140128,2022-10-01,300,SNP,LargeCap,3,208,9.18
134289264140176,2022-04-05,400,SNP,LargeCap,5,124,5.42
134289264140224,2022-11-06,D30,DJ,non-LargeCap,2,121,13.03
134289264140272,2022-05-28,SOX,NASDAQ,non-LargeCap,3,121,22.71
134289264140320,2022-07-13,500,SNP,LargeCap,4,143,15.41
134289264140368,2022-09-09,400,SNP,LargeCap,1,214,13.41
134289264140416,2022-09-04,500,SNP,LargeCap,3,129,20.47
134289264140464,2022-07-25,500,SNP,LargeCap,4,129,12.36
134289264140512,2022-05-03,NQGI,NASDAQ,non-LargeCap,4,104,21.74
134289264140560,2022-07-26,NDX,NASDAQ,non-LargeCap,3,160,10.63
134289264140608,2022-10-07,400,SNP,LargeCap,1,162,
134289264140656,2022-04-03,D30,DJ,non-LargeCap,1,151,13.89
134289264140704,2022-06-20,400,SNP,LargeCap,4,119,16.73
134289264140752,2022-12-10,400,SNP,LargeCap,2,231,15.92
134289264140800,2022-06-12,IA,DJ,non-LargeCap,3,122,19.08
134289264140848,2022-11-03,IA,DJ,non-LargeCap,4,112,13.95
134289264140896,2022-09-23,D30,DJ,non-LargeCap,3,233,20.8
134289264140944,2022-07-24,IA,DJ,non-LargeCap,3,102,20.42
134289264140992,2022-10-01,NQGI,NASDAQ,non-LargeCap,1,182,20.46
134289264141040,2022-07-02,500,SNP,LargeCap,3,103,11.24
134289264141088,,SOX,NASDAQ,non-LargeCap,2,146,22.37
134289264141136,2022-04-13,DSI,DJ,non-LargeCap,4,175,16.2
134289264141184,,IA,DJ,non-LargeCap,2,204,17.55
134289264141232,,DSI,DJ,non-LargeCap,4,144,7.75
134289264141280,2022-07-04,SOX,NASDAQ,non-LargeCap,2,104,14.89
134289264141328,2022-09-26,400,SNP,LargeCap,4,141,9.02
134289264141376,2022-03-02,SOX,NASDAQ,non-LargeCap,2,,13.06
134289264141424,2022-04-14,IA,DJ,non-LargeCap,3,194,18.38
134289264141472,2022-07-14,500,SNP,LargeCap,3,176,9.26
134289264141520,2022-06-12,500,SNP,LargeCap,4,205,19.21
134289264141568,2022-07-01,DSI,DJ,non-LargeCap,3,133,19.36
134289264141616,2022-06-14,D30,DJ,non-LargeCap,2,115,15.71
134289264141664,2022-09-29,NDX,NASDAQ,non-LargeCap,4,136,11.13
134289264141712,2022-07-26,300,SNP,LargeCap,3,126,11.97
134289264141760,2022-01-24,SOX,NASDAQ,non-LargeCap,4,172,23.89
134289264141808,2022-04-25,SOX,NASDAQ,non-LargeCap,2,155,8.3
134289264141856,2022-10-15,500,SNP,LargeCap,2,121,23.04
134289264141904,2022-10-31,IA,DJ,non-LargeCap,5,119,11.09
134289264141952,,400,SNP,LargeCap,4,108,7.93
134289264142000,2022-12-08,DSI,DJ,non-LargeCap,5,132,
134289264142048,2022-07-19,300,SNP,LargeCap,4,144,15.53
134289264142096,2022-10-24,NDX,NASDAQ,non-LargeCap,5,152,16.61
134289264142144,2022-07-17,D30,DJ,non-LargeCap,2,109,17.7
134289264142192,,DSI,DJ,non-LargeCap,3,117,17.38
134289264142240,2022-06-18,DSI,DJ,non-LargeCap,4,239,7.64
134289264142288,2022-05-03,SOX,NASDAQ,non-LargeCap,1,131,13.61
134289264142336,2022-05-20,NQGI,NASDAQ,non-LargeCap,2,156,20.12
134289264142384,2022-02-20,NDX,NASDAQ,non-LargeCap,3,106,12.17
134289264142432,2022-03-28,300,SNP,LargeCap,2,105,21.0
134289264142480,2022-06-09,NQGI,NASDAQ,non-LargeCap,1,175,8.98
134289264142528,2022-08-27,NDX,NASDAQ,non-LargeCap,4,109,20.83
134289264142576,,300,SNP,LargeCap,3,108,6.22
134289264142624,2022-06-24,IA,DJ,non-LargeCap,4,188,11.75
134289264142672,2022-07-28,IA,DJ,non-LargeCap,1,111,23.02
134289264142720,2022-06-10,IA,DJ,non-LargeCap,5,169,7.63
134289264142768,2022-06-25,500,SNP,LargeCap,3,168,
134289264142816,2022-04-23,NQGI,NASDAQ,non-LargeCap,2,104,15.04
134289264142864,2022-02-15,300,SNP,LargeCap,4,136,5.3
134289264142912,,DSI,DJ,non-LargeCap,4,135,17.79
134289264142960,2022-12-15,SOX,NASDAQ,non-LargeCap,3,164,24.83
134289264143008,2022-06-21,400,SNP,LargeCap,4,142,24.39
134289264143056,2022-07-11,NQGI,NASDAQ,non-LargeCap,4,131,19.23
134289264143104,2022-11-11,NQGI,NASDAQ,non-LargeCap,4,155,11.3
134289264143152,2022-03-15,NQGI,NASDAQ,non-LargeCap,4,113,5.28
134289264143200,2022-04-21,D30,DJ,non-LargeCap,5,137,15.11
134289264143248,2022-07-18,NQGI,NASDAQ,non-LargeCap,2,152,16.35
134289264143296,2022-05-03,SOX,NASDAQ,non-LargeCap,4,214,7.75
134289264143344,2022-10-16,SOX,NASDAQ,non-LargeCap,2,199,13.28
134289264143392,2022-04-07,NQGI,NASDAQ,non-LargeCap,2,,20.94
134289264143440,2022-12-30,400,SNP,LargeCap,4,162,6.27
134289264143488,2022-10-29,D30,DJ,non-LargeCap,2,,5.35
134289264143536,2022-07-15,500,SNP,LargeCap,1,120,5.24
134289264143584,2022-05-15,300,SNP,LargeCap,3,106,16.3
134289264143632,2022-03-13,300,SNP,LargeCap,2,227,24.32
134289264143680,2022-12-24,NDX,NASDAQ,non-LargeCap,2,120,22.49
134289264143728,2022-04-16,500,SNP,LargeCap,3,128,5.77
134289264143776,2022-05-18,DSI,DJ,non-LargeCap,1,105,13.55
134289264143824,2022-05-22,NDX,NASDAQ,non-LargeCap,3,100,19.49
134289264143872,2022-08-21,300,SNP,LargeCap,4,104,17.39
134289264143920,2022-07-18,500,SNP,LargeCap,1,182,19.75
134289264143968,2022-06-24,NDX,NASDAQ,non-LargeCap,4,126,15.17
134289264144016,2022-08-13,300,SNP,LargeCap,5,177,17.4
134289264144064,2022-06-13,D30,DJ,non-LargeCap,3,233,14.59
134289264144112,2022-08-24,IA,DJ,non-LargeCap,3,122,14.57
134289264144160,2022-06-19,500,SNP,LargeCap,4,116,18.49
134289264144208,2022-05-27,NDX,NASDAQ,non-LargeCap,4,184,17.03
134289264144256,2022-09-13,NQGI,NASDAQ,non-LargeCap,3,112,10.43
134289264144304,2022-05-31,NQGI,NASDAQ,non-LargeCap,5,142,7.5
134289264144352,2022-05-04,400,SNP,LargeCap,1,145,20.97
134289264144400,2022-10-08,NDX,NASDAQ,non-LargeCap,5,,13.69
134289264144448,2022-07-05,IA,DJ,non-LargeCap,3,123,16.59
134289264144496,2022-08-24,500,SNP,LargeCap,2,126,
134289264144544,2022-06-29,DSI,DJ,non-LargeCap,3,154,18.87
134289264144592,,IA,DJ,non-LargeCap,1,122,21.24
134289264144640,2022-10-22,DSI,DJ,non-LargeCap,1,214,14.08
134289264144688,2022-08-23,NDX,NASDAQ,non-LargeCap,2,144,23.46
134289264144736,2022-07-23,DSI,DJ,non-LargeCap,3,132,12.05
134289264144784,2022-03-07,300,SNP,LargeCap,3,,19.07
134289264144832,2022-04-11,400,SNP,LargeCap,,168,15.57
134289264144880,2022-02-18,NQGI,NASDAQ,non-LargeCap,3,137,6.4
134289264144928,2022-02-17,IA,DJ,non-LargeCap,3,121,11.47
134289264144976,2022-01-16,300,SNP,LargeCap,3,156,7.36
134289264145024,2022-03-10,DSI,DJ,non-LargeCap,4,212,11.94
134289264145072,2022-05-03,DSI,DJ,non-LargeCap,,162,8.18
134289264145120,,SOX,NASDAQ,non-LargeCap,3,147,10.53
134289264145168,2022-08-11,500,SNP,LargeCap,4,151,18.47
134289264145216,2022-11-29,NDX,NASDAQ,non-LargeCap,3,209,
134289264145264,2022-11-02,400,SNP,LargeCap,4,159,20.07
134289264145312,2022-08-11,500,SNP,LargeCap,3,200,11.73
134289264145360,2022-09-16,NQGI,NASDAQ,non-LargeCap,3,100,21.51
134289264145408,2022-10-03,500,SNP,LargeCap,,213,13.96
134289264145456,2022-06-27,NDX,NASDAQ,non-LargeCap,4,,10.3
134289264145504,2022-06-05,500,SNP,LargeCap,4,130,17.4
134289264145552,2022-02-20,IA,DJ,non-LargeCap,2,166,11.9
134289264145600,2022-07-01,D30,DJ,non-LargeCap,4,185,9.69
134289264145648,2022-07-25,NQGI,NASDAQ,non-LargeCap,3,154,7.32
134289264145696,2022-05-07,D30,DJ,non-LargeCap,4,103,6.95
134289264145744,2022-03-16,IA,DJ,non-LargeCap,2,189,17.31
134289264145792,2022-09-01,NQGI,NASDAQ,non-LargeCap,2,187,17.18
134289264145840,2022-07-03,NQGI,NASDAQ,non-LargeCap,4,108,18.75
134289264145888,2022-04-25,DSI,DJ,non-LargeCap,3,133,12.9
134289264145936,2022-06-27,400,SNP,LargeCap,3,111,6.74
134289264145984,2022-06-14,DSI,DJ,non-LargeCap,3,216,16.21
134289264146032,2022-08-03,400,SNP,LargeCap,3,153,19.3
134289264146080,2022-06-19,500,SNP,LargeCap,3,114,
134289264146128,2022-07-05,SOX,NASDAQ,non-LargeCap,1,185,12.83
134289264146176,2022-03-26,500,SNP,LargeCap,1,108,13.27
134289264146224,2022-12-20,500,SNP,LargeCap,4,223,19.75
134289264146272,2022-07-04,NDX,NASDAQ,non-LargeCap,3,160,21.14
134289264146320,,DSI,DJ,non-LargeCap,2,246,17.89
134289264146368,2022-01-19,400,SNP,LargeCap,2,122,6.97
134289264146416,2022-09-27,400,SNP,LargeCap,3,126,12.97
134289264146464,2022-08-07,300,SNP,LargeCap,4,125,17.51
134289264146512,2022-06-05,NDX,NASDAQ,non-LargeCap,1,119,9.02
134289264146560,2022-09-19,D30,DJ,non-LargeCap,1,119,6.12
134289264146608,2022-07-22,IA,DJ,non-LargeCap,2,141,5.56
134289264146656,,300,SNP,LargeCap,3,135,17.62
134289264146704,2022-08-29,D30,DJ,non-LargeCap,3,186,14.83
134289264146752,2022-01-19,400,SNP,LargeCap,4,102,6.19
134289264146800,2022-06-05,SOX,NASDAQ,non-LargeCap,2,117,13.79
134289264146848,,SOX,NASDAQ,non-LargeCap,3,108,10.39
134289264146896,2022-11-13,300,SNP,LargeCap,3,207,11.47
134289264146944,2022-11-22,300,SNP,LargeCap,2,150,19.99
134289264146992,2022-10-06,D30,DJ,non-LargeCap,2,121,17.14
134289264147040,2022-03-02,SOX,NASDAQ,non-LargeCap,3,117,16.87
134289264147088,2022-10-03,NQGI,NASDAQ,non-LargeCap,1,219,6.66
134289264147136,2022-05-14,400,SNP,LargeCap,3,124,15.34
134289264147184,2022-03-20,300,SNP,LargeCap,3,135,16.45
134289264147232,2022-07-26,300,SNP,LargeCap,4,146,17.52
134289264147280,2022-07-16,SOX,NASDAQ,non-LargeCap,2,162,11.84
134289264147328,2022-10-21,NQGI,NASDAQ,non-LargeCap,1,162,9.55
134289264147376,2022-06-16,300,SNP,LargeCap,5,116,18.17
134289264147424,2022-07-01,D30,DJ,non-LargeCap,3,134,21.47
134289264147472,2022-07-21,300,SNP,LargeCap,3,139,12.8
134289264147520,2022-10-15,NDX,NASDAQ,non-LargeCap,3,212,
134289264147568,2022-06-16,DSI,DJ,non-LargeCap,4,218,19.89
134289264147616,2022-09-15,SOX,NASDAQ,non-LargeCap,,115,19.15
134289264147664,2022-05-13,NQGI,NASDAQ,non-LargeCap,2,120,5.08
134289264147712,2022-05-31,NDX,NASDAQ,non-LargeCap,3,111,23.69
134289264147760,2022-07-28,400,SNP,LargeCap,2,110,12.29
134289264147808,2022-11-01,DSI,DJ,non-LargeCap,3,135,20.5
134289264147856,2022-10-22,D30,DJ,non-LargeCap,4,131,19.48
134289264147904,2022-05-21,DSI,DJ,non-LargeCap,5,165,5.17
134289264147952,2022-07-16,NQGI,NASDAQ,non-LargeCap,3,150,23.33
134289264148000,2022-08-23,DSI,DJ,non-LargeCap,3,141,10.86
134289264148048,2022-09-30,IA,DJ,non-LargeCap,3,160,7.14
134289264148096,2022-12-10,IA,DJ,non-LargeCap,3,205,16.15
134289264148144,2022-08-11,DSI,DJ,non-LargeCap,3,166,20.28
134289264148192,2022-04-14,D30,DJ,non-LargeCap,4,126,16.54
134289264148240,2022-07-01,D30,DJ,non-LargeCap,4,142,14.57
134289264148288,2022-06-23,400,SNP,LargeCap,2,101,7.92
134289264148336,2022-02-19,SOX,NASDAQ,non-LargeCap,3,110,12.62
134289264148384,2022-07-12,NDX,NASDAQ,non-LargeCap,3,163,5.13
134289264148432,2022-05-09,IA,DJ,non-LargeCap,1,120,8.04
134289264328768,2022-08-04,NQGI,NASDAQ,non-LargeCap,4,102,15.69
134289264328816,2022-03-25,D30,DJ,non-LargeCap,3,112,19.29
134289264328864,2022-07-17,DSI,DJ,non-LargeCap,3,117,7.26
134289264328912,2022-08-15,SOX,NASDAQ,non-LargeCap,3,123,12.12
134289264328960,2022-03-22,SOX,NASDAQ,non-LargeCap,3,263,11.82
134289264329008,2022-08-27,DSI,DJ,non-LargeCap,3,117,10.66
134289264329056,2022-04-11,D30,DJ,non-LargeCap,4,123,9.87
134289264329104,2022-07-19,D30,DJ,non-LargeCap,2,143,
134289264329152,2022-07-23,IA,DJ,non-LargeCap,3,101,13.91
134289264329200,2022-03-13,300,SNP,LargeCap,4,120,8.0
134289264329248,2022-01-06,500,SNP,LargeCap,4,130,10.04
134289264329296,2022-06-24,NQGI,NASDAQ,non-LargeCap,4,114,12.3
134289264329344,2022-08-28,SOX,NASDAQ,non-LargeCap,2,212,15.63
134289264329392,2022-07-27,SOX,NASDAQ,non-LargeCap,4,163,11.13
134289264329440,2022-06-10,DSI,DJ,non-LargeCap,2,101,10.56
134289264329488,2022-01-03,IA,DJ,non-LargeCap,5,132,14.06
134289264329536,2022-09-19,NQGI,NASDAQ,non-LargeCap,5,144,17.75
134289264329584,2022-05-14,DSI,DJ,non-LargeCap,4,120,11.24
134289264329632,2022-06-24,400,SNP,LargeCap,4,,8.83
134289264329680,2022-10-03,300,SNP,LargeCap,3,103,8.6
134289264329728,2022-07-14,500,SNP,LargeCap,3,120,11.72
134289264329776,,SOX,NASDAQ,non-LargeCap,,131,7.59
134289264329824,2022-06-29,NDX,NASDAQ,non-LargeCap,1,124,24.62
134289264329872,2022-04-18,NDX,NASDAQ,non-LargeCap,4,164,16.72
134289264329920,2022-06-21,DSI,DJ,non-LargeCap,3,144,11.98
134289264329968,2022-06-23,SOX,NASDAQ,non-LargeCap,3,186,10.11
134289264330016,2022-04-30,NDX,NASDAQ,non-LargeCap,5,126,9.2
134289264330064,2022-05-13,400,SNP,LargeCap,4,196,15.16
134289264330112,2022-04-29,IA,DJ,non-LargeCap,3,108,
134289264330160,2022-07-17,D30,DJ,non-LargeCap,4,148,12.78
134289264330208,2022-03-12,IA,DJ,non-LargeCap,2,203,12.82
134289264330256,2022-08-04,D30,DJ,non-LargeCap,4,143,11.92
134289264330304,2022-11-22,400,SNP,LargeCap,4,190,10.35
134289264330352,2022-08-10,500,SNP,LargeCap,4,155,22.17
134289264330400,2022-07-19,D30,DJ,non-LargeCap,3,193,18.72
134289264330448,2022-09-01,500,SNP,LargeCap,2,151,13.33
134289264330496,2022-11-06,400,SNP,LargeCap,1,121,18.28
134289264330544,2022-06-21,D30,DJ,non-LargeCap,4,120,13.29
134289264330592,2022-06-23,400,SNP,LargeCap,,117,17.4
134289264330640,2022-10-09,300,SNP,LargeCap,4,125,15.53
134289264330688,2022-04-23,300,SNP,LargeCap,4,195,9.69
134289264330736,2022-10-08,IA,DJ,non-LargeCap,4,247,19.07
134289264330784,2022-07-26,NDX,NASDAQ,non-LargeCap,3,142,16.27
134289264330832,2022-06-16,400,SNP,LargeCap,2,136,14.22
134289264330880,2022-01-25,400,SNP,LargeCap,4,117,22.64
134289264330928,2022-08-28,NQGI,NASDAQ,non-LargeCap,2,101,12.98
134289264330976,2022-08-14,300,SNP,LargeCap,4,109,12.39
134289264331024,2022-11-12,D30,DJ,non-LargeCap,4,165,18.94
134289264331072,2022-06-06,500,SNP,LargeCap,2,140,18.4
134289264331120,2022-06-24,SOX,NASDAQ,non-LargeCap,5,126,17.8
134289264331168,2022-08-09,NDX,NASDAQ,non-LargeCap,5,182,14.32
134289264331216,2022-03-30,D30,DJ,non-LargeCap,3,104,11.36
134289264331264,2022-03-18,SOX,NASDAQ,non-LargeCap,2,219,14.83
134289264331312,2022-08-28,DSI,DJ,non-LargeCap,2,127,11.68
134289264331360,2022-09-30,IA,DJ,non-LargeCap,4,240,15.75
134289264331408,2022-08-13,NDX,NASDAQ,non-LargeCap,2,115,17.47
134289264331456,2022-08-21,400,SNP,LargeCap,4,103,18.14
134289264331504,2022-02-25,DSI,DJ,non-LargeCap,3,139,21.04
134289264331552,2022-04-09,NQGI,NASDAQ,non-LargeCap,3,213,12.74
134289264331600,2022-12-19,D30,DJ,non-LargeCap,2,120,24.09
134289264331648,2022-09-26,300,SNP,LargeCap,4,110,17.82
134289264331696,2022-06-27,300,SNP,LargeCap,2,157,9.55
134289264331744,2022-03-11,400,SNP,LargeCap,2,156,18.21
134289264331792,2022-06-17,300,SNP,LargeCap,2,163,14.84
134289264331840,2022-08-18,SOX,NASDAQ,non-LargeCap,4,163,22.01
134289264331888,2022-05-21,500,SNP,LargeCap,3,117,21.09
134289264331936,2022-04-20,SOX,NASDAQ,non-LargeCap,2,112,6.81
134289264331984,2022-10-11,IA,DJ,non-LargeCap,3,186,13.26
134289264332032,2022-11-25,NDX,NASDAQ,non-LargeCap,4,179,21.0
134289264332080,2022-02-24,300,SNP,LargeCap,3,241,18.18
134289264332128,2022-01-20,NQGI,NASDAQ,non-LargeCap,4,174,13.14
134289264332176,2022-04-04,DSI,DJ,non-LargeCap,2,113,17.73
134289264332224,2022-03-21,300,SNP,LargeCap,,214,20.21
134289264332272,2022-06-17,500,SNP,LargeCap,3,150,13.19
134289264332320,2022-07-08,NQGI,NASDAQ,non-LargeCap,2,125,15.95
134289264332368,2022-05-13,NQGI,NASDAQ,non-LargeCap,3,163,19.69
134289264332416,2022-07-14,300,SNP,LargeCap,3,150,11.95
134289264332464,2022-09-02,SOX,NASDAQ,non-LargeCap,2,147,15.27
134289264332512,2022-07-27,NDX,NASDAQ,non-LargeCap,2,126,24.59
134289264332560,2022-07-07,IA,DJ,non-LargeCap,3,,
134289264332608,,DSI,DJ,non-LargeCap,5,135,15.83
134289264332656,2022-02-17,NDX,NASDAQ,non-LargeCap,2,192,7.74
134289264332704,2022-05-22,400,SNP,LargeCap,2,146,21.57
134289264332752,2022-06-20,D30,DJ,non-LargeCap,3,101,13.28
134289264332800,2022-10-01,SOX,NASDAQ,non-LargeCap,3,204,11.12
134289264332848,2022-10-13,NDX,NASDAQ,non-LargeCap,4,206,10.35
134289264332896,2022-10-12,400,SNP,LargeCap,3,194,18.88
134289264332944,2022-04-15,SOX,NASDAQ,non-LargeCap,4,113,15.97
134289264332992,2022-09-03,400,SNP,LargeCap,2,279,15.36
134289264333040,2022-03-17,NQGI,NASDAQ,non-LargeCap,4,190,15.28
134289264333088,2022-12-24,IA,DJ,non-LargeCap,4,151,20.22
134289264333136,2022-03-14,500,SNP,LargeCap,3,,20.05
134289264333184,2022-08-25,NDX,NASDAQ,non-LargeCap,2,134,17.18
134289264333232,2022-07-01,NQGI,NASDAQ,non-LargeCap,2,261,7.2
134289264333280,2022-06-30,IA,DJ,non-LargeCap,4,104,6.08
134289264333328,2022-09-09,400,SNP,LargeCap,3,104,8.08
134289264333376,2022-06-25,500,SNP,LargeCap,5,223,14.28
134289264333424,2022-10-26,NQGI,NASDAQ,non-LargeCap,2,135,9.57
134289264333472,2022-01-29,300,SNP,LargeCap,3,260,9.93
134289264333520,2022-01-16,400,SNP,LargeCap,2,112,17.43
134289264333568,,NDX,NASDAQ,non-LargeCap,3,110,11.24
134289264333616,2022-02-01,500,SNP,LargeCap,3,150,12.61
134289264333664,2022-10-05,400,SNP,LargeCap,2,172,21.3
134289264333712,2022-03-11,IA,DJ,non-LargeCap,3,182,16.02
134289264333760,2022-12-08,DSI,DJ,non-LargeCap,4,104,23.12
134289264333808,2022-09-07,DSI,DJ,non-LargeCap,3,110,
134289264333856,2022-07-12,NDX,NASDAQ,non-LargeCap,,232,16.85
134289264333904,2022-03-20,NDX,NASDAQ,non-LargeCap,1,148,7.1
